X,Y,施設名,施設名かな,施設名（施,所在地,地区名,詳細情報,大分類,小分類,カテゴリ,アイコン番,施設ID
135.4428251,34.67263306,ガソリンカー慰霊碑,がそりんかーいれいひ,ガソリンカー慰霊碑（がそりんかーいれいひ）,此花区島屋6-1,此花区,碑面に「南無阿弥陀仏、慰霊碑189名追善菩提、昭和15年1月29日」とある。中国大陸に戦火が拡がるなかで、昭和15年1月産業戦士といわれた働く人たち約千人を乗せた3両のガソリンカ−の最後尾の車両が脱線転覆・炎上した時の犠牲者を慰霊した碑である。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1600
135.4414831,34.67650792,産土神社,うぶすなじんじゃ,産土神社（うぶすなじんじゃ）,此花区島屋3-13,此花区,宝暦12年(1762年)大坂の島屋(浅田市兵衛)が正蓮寺川左岸の一角(現住友電工内)に新田の鎮守神として創建した。昭和9年の風水害により被災し、昭和13年に現在の地に移転された。境内に旧恩貴島町島屋町大風水害復興記念碑がある。,名所・旧跡,社寺,名所・旧跡/社寺,147,1617
135.4460752,34.67646692,桜堤の碑,さくらつつみのひ,桜堤の碑（さくらつつみのひ）,此花区春日出中3-1(春日出共同墓地内),此花区,春日出新田は数次にわたって干拓されたが当時、「桜堤」を築いて浸水を防いでいた。その後、堤が田畑になってしまっていたのを開拓を引き継いだ清海安五郎が、あらためて津波などに備えて築堤した。その経緯を記した記念碑であり、明治19年に建立された。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1607
135.4597811,34.67453911,市岡新田会所跡,いちおかしんでんかいしょあと,市岡新田会所跡（いちおかしんでんかいしょあと）,港区,港区,元禄時代（1700年頃）港区は新しい開拓地で、各所に新田が作られました。中でも「市岡新田」は大阪湾沿岸では最大の新田でした。波除公園内にある「市岡新田会所跡」の碑は、地主が新田の管理のために設置した事務所跡のことです。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,635
135.4521672,34.67972219,朝日神明社,あさひしんめいしゃ,朝日神明社（あさひしんめいしゃ）,此花区春日出中1-6,此花区,川岸町(南新田)の鎮守神の皇太神社(天保年間創建)と、大阪三神明社の一つで、もと中央区(旧東区)にあった朝日神明宮を合祀し、明治40年朝日神明社と社号を改め、 昭和6年現地に移転した。平成6年、春日大社本宮旧社を頂き「春日社」が再建された。,名所・旧跡,社寺,名所・旧跡/社寺,147,1623
135.4586667,34.67733089,大阪鉄工所跡,おおさかてっこうしょあと,大阪鉄工所跡（おおさかてっこうしょあと）,此花区西九条7-2,此花区,大阪における洋式造船業発展の基礎となっ た大阪鉄工所は、明治12年親日英人E.H.ハンタ−によってこの地に築かれた。その後昭和18年桜島に移り日立造船となる。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1267
135.4566967,34.67908908,八州軒の跡,はっしゅうけんのあと,八州軒の跡（はっしゅうけんのあと）,此花区春日出南1-2(春日出公園内),此花区,大阪の新田開発は、江戸時代元禄期(17世紀末)ごろから盛んになった。この辺りも元禄11年(1698年)に雑賀屋七兵衛により開かれた春日出新田である。八州軒は、その会所の庭園であり摂津・河内・和泉・紀伊・淡路・播磨・山城・大和の八州を一望できたところから名付けられたと,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1608
135.4370579,34.68475017,スーパー堤防,すーぱーていぼう,スーパー堤防（すーぱーていぼう）,此花区酉島4-1,此花区,阪神淡路大震災により新淀川の堤防が崩れ、高規格堤防（スーパー堤防）としてより丈夫で大きい堤防に生まれ変わった。スーパー堤防は地域住民にとって防災上大変重要な機能を持っている。この水と緑の良好な河川空間を活かし、人と自然のより良い関係を築き上げている。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1639
135.4483969,34.68551692,正蓮寺,しょうれんじ,正蓮寺（しょうれんじ）,此花区伝法6-4,此花区,寛永2年(1625年)、正蓮日宝が小庵を建立したのがはじまりという。古くは七堂伽藍が備わり、大阪25か寺に数えられていたが、火災や地震のため滅失、現本堂は明治7年のものである。毎年8月26日に行われる川施餓鬼は、享保6年(1721年)から始まっており、日本三大施餓鬼の一つと,名所・旧跡,社寺,名所・旧跡/社寺,148,1622
135.4435137,34.68703597,伝法水門,でんぽうすいもん,伝法水門（でんぽうすいもん）,此花区伝法5−12,此花区,明治6年(1873)、度重なる洪水や高潮などの水害のため淀川の改良工事が行われ、それに伴い伝法閘門(こうもん)が完成した。しかしその後、工業化の進展に伴い地下水の使用過多による地盤沈下が激しくなり、閘門としての機能が失われた。昭和39年(1964)、高潮対策として閘門に・,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1605
135.4569723,34.68283289,住吉神社,すみよしじんじゃ,住吉神社（すみよしじんじゃ）,此花区梅香3-14,此花区,元和年間(1620年頃)漁業と土地の開墾に従事していた住民が、正蓮寺川沿岸(四貫島一丁目付近)に海上の守護神として住吉大神を祀った。その後、今の梅香一丁目に移った後大正10年市電開設により現在地に移転した。,名所・旧跡,社寺,名所・旧跡/社寺,147,1627
135.4547833,34.68665297,森巣橋,もりすばし,森巣橋（もりすばし）,此花区四貫島〜伝法,此花区,文久3年（1863）備前藩によって架けられたこの橋は、川の側にある傳母頭（もりす）神社の「傳母頭」の名を保存するために名付けられたといわれている。寒い時期は、橋の下でゆったり泳ぐ鴨の群れを目にすることができる。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1640
135.4609581,34.68443289,白砂大神,しらすなだいじん,白砂大神（しらすなだいじん）,此花区梅香1-25,此花区,大阪市電は明治36年(1903)に花園筋〜築港桟橋間で開通したが、此花区には大正9年(1920)に福島区野田(当時は兼平町)から朝日橋まで入り、順次、千鳥橋・三本松・桜島・桜島駅前まで延伸された。これに伴う道路拡幅工事で、白砂大神脇にあるいちょうの木を切ろうという話が持・,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1641
135.4671942,34.679775,安治川隧道,あじがわずいどう,安治川隧道（あじがわずいどう）,此花区西九条2,此花区,安治川は、貞享元年(1684)より水都大阪の主要水路として利用され、両岸には回船問屋や船宿が立ち並んでいた。この安治川の両岸を結ぶ渡しとして「源兵衛渡し」という渡し船の乗り場があったが、昭和19年(1944)、川の底をトンネルで結んだ安治川隧道がつくられた。当時は人と,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1614
135.4674468,34.678989,安治川隧道,あじがわずいどう,安治川隧道（あじがわずいどう）,西区安治川1-2,西区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,2128
135.4752622,34.67800425,龍渓禅師墓所,りゅうけいぜんじ　ぼしょ,龍渓禅師墓所（りゅうけいぜんじ　ぼしょ）,西区本田3-4　九島院内,西区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,2132
135.4745561,34.67903592,鍛冶屋と製図夜学校の跡,かじやとせいずやがっこうのあと,鍛冶屋と製図夜学校の跡（かじやとせいずやがっこうのあと）,西区本田３−１０,西区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,2077
135.478011,34.67544411,茨住吉神社,いばらすみよしじんじゃ,茨住吉神社（いばらすみよしじんじゃ）,西区九条1-1,西区,茨住吉神社は住吉大社の分霊を祀り、海の神として敬われた。茨の字はこの付近一面に茨が繁茂していためつけられたといわれる。また一説には神戸住吉神社からの分祀ともいわれている。,名所・旧跡,社寺,名所・旧跡/社寺,147,2087
135.477691,34.67420483,大阪市電発祥の地,おおさかしでんはっしょうのち,大阪市電発祥の地（おおさかしでんはっしょうのち）,西区千代崎2-8,西区,大阪に市電が開通したのは、明治36年9月12日である。大阪港発展のため、九条新道の東端花園橋(現在の市バス九条新道停)を起点として、築港までの約5キロメ-トル。単線で最初は2階付電車も走り、夏は納涼、冬は魚釣り電車ともいわれた。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,2126
135.4851782,34.67504408,土佐稲荷神社,とさいなりじんじゃ,土佐稲荷神社（とさいなりじんじゃ）,西区北堀江4-9,西区,土佐稲荷神社は、土佐高知藩蔵屋敷の鎮守社として屋敷内にあった。伏見稲荷の分霊を祀り町人の参拝も許され、「土佐稲荷の夜桜」は古くから有名である。廃藩置県で岩崎家の民有地となり三菱の諸事業の中心をなした。付近に岩崎家別邸跡がある。,名所・旧跡,社寺,名所・旧跡/社寺,147,2089
135.48884,34.67410731,和光寺,わこうじ,和光寺（わこうじ）,西区北堀江3-7,西区,和光寺は元禄11年（1968）堀江新地開発のとき、智善上人が建立した。境内の池から善光寺（長野）本尊ともいわれる阿弥陀如来が出現したことから、通称阿弥陀池ともいわれ、江戸時代から多くの人々に親しまれている。,名所・旧跡,社寺,名所・旧跡/社寺,148,2088
135.4865971,34.67348008,木村蒹葭堂邸跡,きむらけんかどうていあと,木村蒹葭堂邸跡（きむらけんかどうていあと）,西区北堀江4-3　中央図書館南東角,西区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,2131
135.4858829,34.67542786,西長堀川と鰹座の跡,にしながほりがわとかつおざのあと,西長堀川と鰹座の跡（にしながほりがわとかつおざのあと）,西区北堀江４−１,西区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,2070
135.4810799,34.67717503,九条と朝鮮通信使の碑,くじょうとちょうせんつうしんしのひ,九条と朝鮮通信使の碑（くじょうとちょうせんつうしんしのひ）,西区千代崎1-1　松島公園内,西区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,64
